mtu,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
addbrev_r,0.198357,0.000893459,0.0373327,0.455426,0.133464,0.0713959,0.077065,0.0160933,
addlong_r,0.1984,0.000703149,0.0374869,0.455417,0.133412,0.0714371,0.0770924,0.0160886,
addmagDist_r,0.198262,0.00130444,0.0369976,0.455443,0.133575,0.0713074,0.0770074,0.0161036,
addmagIsch_r,0.198379,0.000798354,0.0374098,0.455421,0.133438,0.0714165,0.0770786,0.016091,
addmagMid_r,0.198348,0.000931221,0.037302,0.455427,0.133474,0.0713878,0.0770596,0.0160943,
addmagProx_r,0.198502,0.000254442,0.0378483,0.455398,0.133293,0.0715344,0.0771587,0.0160778,
bflh_r,0.0194396,0.278892,0.0129834,0.0460895,1.35529e-25,0.41615,0.228961,0.26739,
bfsh_r,0.0194396,0.278893,0.0129827,0.0460896,4.21163e-27,0.41615,0.228961,0.26739,
edl_r,0.0875707,0.13149,0.0240407,0.110956,0.0550998,0.124795,0.0218382,0.0887418,
ehl_r,0.0402057,0.0191599,0.0261162,0.0180003,0.0257659,0.0327612,0.113234,0.0857545,
fdl_r,0.120454,0.0549485,0.0492631,0.0932839,0.125737,0.0131278,0.101184,0.0584342,
fhl_r,0.0375214,0.128206,0.00535858,0.0707556,0.109864,0.101317,0.024299,0.108724,
gaslat_r,0.010994,0.147371,0.00254238,0.0929358,1.62238e-08,0.029129,0.174137,0.41969,
gasmed_r,0.0345234,0.467125,0.00326184,0.0915403,2.3246e-20,4.28166e-10,0.280739,0.411395,
glmax1_r,0.141306,0.0339124,0.240102,0.0539419,0.032449,0.258852,0.580504,0.0753544,
glmax2_r,0.141304,0.0339169,0.240098,0.0539421,0.0324505,0.258851,0.580503,0.0753545,
glmax3_r,0.141306,0.0339116,0.240102,0.0539419,0.0324488,0.258852,0.580504,0.0753544,
glmed1_r,0.113615,0.125045,0.120483,0.0944454,0.0655295,0.0353872,0.0863054,0.123345,
glmed2_r,0.041892,0.0390373,0.0571254,0.114741,0.034533,0.0231347,0.0283968,0.126205,
glmed3_r,0.0457248,0.0819614,0.00141427,0.00920079,0.0850519,0.00862093,0.0553957,0.0670553,
glmin1_r,0.0515949,0.0822855,0.0867246,0.128897,0.136931,0.0200716,0.072507,0.0953645,
glmin2_r,0.103721,0.0974186,0.0320469,0.064262,0.0387805,0.0332055,0.113252,0.0872529,
glmin3_r,0.0877459,0.132654,0.0903175,0.0779284,0.135128,0.128669,0.0734445,0.124388,
grac_r,0.195202,7.36338e-06,0.0491811,0.29213,0.0179561,0.177539,0.0632823,7.57664e-19,
iliacus_r,0.124922,0.0764818,0.0873564,0.114814,0.0722651,0.056441,0.0585812,0.0950355,
perbrev_r,0.0456772,0.000609639,0.00927289,0.122346,0.0263842,0.0482117,0.0140926,0.0393137,
perlong_r,0.107084,0.128092,0.0607453,0.133043,0.068317,0.00903121,0.0267029,0.0619202,
piri_r,0.00643465,0.0550325,0.0404877,0.0280891,0.11734,0.107692,0.134565,0.049781,
psoas_r,0.12969,0.128475,0.085977,0.107914,0.0202142,0.061196,0.0320016,0.0214341,
recfem_r,0.380858,0.00115606,8.13311e-11,2.8026e-45,0.229785,1.26117e-44,0.122287,0.0249744,
sart_r,0.0335265,0.0251535,0.0536524,0.100844,0.0603085,0.0551718,0.109185,0.128927,
semimem_r,0.000618947,0.0371065,0.373473,0.240437,0.00853725,0.46292,0.00225981,0.715932,
semiten_r,0.00056437,0.0370923,0.373411,0.240444,0.00858208,0.462935,0.00238666,0.715904,
soleus_r,0.0227642,0.309671,0.00280752,0.0927227,7.85072e-13,0.0117072,0.22567,0.416069,
tfl_r,0.192235,5.60519e-45,2.8026e-45,1.4013e-45,0.0847794,1.4013e-45,2.8026e-45,4.77486e-25,
tibant_r,5.99158e-09,0.0644079,0.0621176,0.152846,0.76679,0.173308,0.000190655,4.55899e-19,
tibpost_r,0.0710372,0.0835845,0.0562482,0.106431,0.0949846,0.0236359,0.0442866,0.00292363,
vasint_r,0.0375371,0.0649233,0.1337,3.30104e-33,0.013056,0.0303328,0.504922,0.0463122,
vaslat_r,0.0409082,0.0475153,0.0577396,2.63283e-38,0.0325395,0.059739,0.332632,0.0587318,
vasmed_r,0.0285034,0.0861412,0.204751,1.58526e-36,2.40466e-26,6.28474e-13,0.679313,0.0343686,
addbrev_l,0.134526,0.11377,0.0980539,0.0987431,0.00610771,0.00678231,0.0715417,0.0319024,
addlong_l,0.0641953,0.132568,0.00506629,0.130188,0.0463281,0.0284989,0.000713669,0.00333667,
addmagDist_l,0.0745532,0.0479592,0.107752,0.0829458,0.00367249,0.0467963,0.104324,0.0415704,
addmagIsch_l,0.115804,0.103674,0.0810339,0.130931,0.0757513,0.0983705,0.0608061,0.127144,
addmagMid_l,0.0643513,0.0612986,0.098582,0.129741,0.087978,0.128165,0.0426907,0.0392256,
addmagProx_l,0.0702069,0.00670285,0.127087,0.00998861,0.0152125,0.0767956,0.00855363,0.112226,
bflh_l,0.0910803,0.0451714,0.0596109,0.0460853,0.0938487,0.047645,0.00846404,0.071749,
bfsh_l,0.0395516,0.0618711,0.133487,0.0549124,0.038826,0.131983,0.0852113,0.00940691,
edl_l,0.118918,0.0509507,0.0353796,0.0213374,0.0565863,0.0903378,0.0519491,0.0389291,
ehl_l,0.127986,0.00416742,0.12325,0.0621791,0.133964,0.0311622,0.00832208,0.0367951,
fdl_l,0.000832721,0.114574,0.126851,0.0723734,0.0563053,0.106579,0.0512036,0.0773995,
fhl_l,0.0847561,0.0668403,0.0751279,0.128769,0.131061,0.00353751,0.096037,0.0133953,
gaslat_l,0.107678,0.00993337,0.00887161,0.0623775,0.0761034,0.105626,0.0962766,0.119124,
gasmed_l,0.126409,0.0991321,0.0466461,0.119741,0.123189,0.0514722,0.0798618,0.127336,
glmax1_l,0.120547,0.00422275,0.0405898,0.131769,0.0349183,0.122301,0.125281,0.0251531,
glmax2_l,0.125598,0.061626,0.0341404,0.0327612,0.131366,0.0633635,0.10658,0.129331,
glmax3_l,0.00834065,0.0479752,0.114508,0.0837457,0.117653,0.122795,0.0503211,0.0844725,
glmed1_l,0.0598991,0.0492949,0.112332,0.104187,0.0775783,0.069187,0.0868204,0.109598,
glmed2_l,0.0795832,0.1132,0.0734441,0.0516416,0.0755702,0.101567,0.129852,0.037353,
glmed3_l,0.0786543,0.0179214,0.0460469,0.118775,0.0141166,0.0158352,0.0232764,0.0997371,
glmin1_l,0.0600663,0.0658341,0.094719,0.0870676,0.101408,0.0585978,0.122451,0.042325,
glmin2_l,0.118892,0.0678988,0.0211242,0.032057,0.108929,0.0659617,0.0141512,0.084739,
glmin3_l,0.0810279,0.089623,0.0583756,0.135455,0.131087,0.0238606,0.0273918,0.0820484,
grac_l,0.0605231,0.0703587,0.0587577,0.0924812,0.0266392,0.00329478,0.126224,0.134092,
iliacus_l,0.00245336,0.0869611,0.110788,0.0529759,0.134061,0.0170002,0.0247928,0.121174,
perbrev_l,0.122874,0.070859,0.0769856,0.0977396,0.0472628,0.0772356,0.045606,0.0207052,
perlong_l,0.0751338,0.0328017,0.0584604,0.0991568,0.0345094,0.115119,0.101832,0.0131948,
piri_l,0.0561772,0.0772593,0.11644,0.0846009,0.00857472,0.0447409,0.0882751,0.115562,
psoas_l,0.0857247,0.0174901,0.109865,0.0899502,0.0729301,0.0502577,0.130405,0.102185,
recfem_l,0.116496,0.133704,0.0268493,0.034765,0.113733,0.0857983,0.128423,0.128012,
sart_l,0.0982322,0.023748,0.0561348,0.0409197,0.0895713,0.0365455,0.134979,0.0464344,
semimem_l,0.0920765,0.0935273,0.0345008,0.12457,0.0255777,0.0344558,0.108942,0.135537,
semiten_l,0.086104,0.0698723,0.113041,0.0667364,0.0146066,0.100075,0.0679938,0.131985,
soleus_l,0.036688,0.0647778,0.102068,0.0927387,0.0421067,0.115336,0.00734508,0.0385827,
tfl_l,0.0752704,0.0813793,0.0760525,0.114742,0.113671,0.0836654,0.113038,0.0665425,
tibant_l,0.0762884,0.0160341,0.106495,0.0789603,0.092483,0.116014,0.102167,0.104713,
