,body,name,location
0,pelvis,Gmax1_at_pelvis_r,[-0.05338339745915449 -0.06628854117074218  0.08618074089336387]
1,pelvis,Gmax3_at_pelvis_r,[-0.07120324331915123 -0.07701226580475966  0.06595033302123325]
2,pelvis,Post_at_pelvis_r,[-0.05295086367976961 -0.06110244563832897  0.06515334031832354]
3,pelvis,Gmed_at_pelvis_r,[-0.02748580388743026 -0.04641183888315366  0.09345398865938787]
4,pelvis,Gmax1_at_pelvis_l,[-0.05173087804106627 -0.06687022802073002 -0.08981944096306696]
5,pelvis,Gmax3_at_pelvis_l,[-0.06956944320161006 -0.07744396141238291 -0.07032329927571766]
6,pelvis,Post_at_pelvis_l,[-0.05169353321097488 -0.06156302358945788 -0.06843670738501181]
7,pelvis,Gmed_at_pelvis_l,[-0.02645647113431818 -0.04641410125694058 -0.09568996733231677]
8,pelvis,PS_at_brim_r,[-0.06565319395776611 -0.05152830766138958  0.0634411011786064 ]
9,pelvis,PS_at_brim_l,[-0.0646946077919194  -0.05199552248225125 -0.06701688920962168]
10,pelvis,IL_at_brim_r,[-0.06280972272289953 -0.05549515322988995  0.07297272585829405]
11,pelvis,IL_at_brim_l,[-0.06162702456177327 -0.05602982292980341 -0.07661686824578029]
